sample_ix,display_token_ix,base_message_type,seg_ix,offset_fraction,edited_role,sign,p_system,p_user,p_cot,p_assistant,p_tool
1082,104,cot,3,0.05,tool,1,8.245418733600665e-10,4.314430630201893e-08,0.001893455597317671,9.418055765569929e-08,0.9981064062532764
1083,105,cot,3,0.05,tool,1,3.024251389201077e-10,1.567998340124353e-08,0.27387584099983264,5.887755782101481e-07,0.7261235542421806
1084,106,cot,3,0.05,tool,1,1.846599282089709e-10,4.258135346556915e-08,0.01571833773086548,4.2083854834871766e-08,0.9842815774192663
1085,107,cot,3,0.05,tool,1,2.3197462970191147e-06,0.000326300343255496,0.006263316969817179,6.914515496107489e-07,0.9934073714890808
1086,108,cot,3,0.05,tool,1,1.952380155930751e-07,1.3044963143388982e-05,0.0022582731862953714,3.6149917322238767e-07,0.9977281251133724
1087,109,cot,3,0.05,tool,1,2.3581706953130376e-09,7.392932217955339e-07,0.04456161923697226,2.4842221298904353e-06,0.9554351548895054
1088,110,cot,3,0.05,tool,1,4.144797332193938e-06,0.0062095089165647875,0.0044345084064416574,7.685186930518441e-07,0.9893510693609684
1089,111,cot,3,0.05,tool,1,3.361104589009736e-08,1.0632510643991183e-06,0.0031040693228647676,3.247338607556661e-08,0.9968948013416389
1090,112,cot,3,0.05,tool,1,1.4164466644958847e-07,1.6612580559590866e-05,0.00817447293067753,3.3766017712836794e-05,0.9917750068263835
1091,113,cot,3,0.05,tool,1,1.83463471860673e-07,1.861951572561358e-06,0.034063069382190524,5.6008254566945347e-05,0.9658788769481982
1092,114,cot,3,0.05,tool,1,2.6140948011852395e-08,3.0305248848337283e-06,0.01880699242847979,3.571417589835336e-08,0.9811899151915116
1093,115,cot,3,0.05,tool,1,9.381785473870157e-07,2.14119329099858e-05,1.2804147586592625e-05,2.507828120035837e-10,0.9999648454901732
1094,116,cot,3,0.05,tool,1,1.5423111138220774e-07,1.5720914038218483e-06,1.1320629288754076e-05,1.4880546373883022e-09,0.9999869515601414
1095,117,cot,3,0.05,tool,1,3.168920643919314e-09,9.6014199313923e-09,0.0007589489981538249,1.344836238001723e-08,0.9992410247831434
1096,118,cot,3,0.05,tool,1,3.683173716383657e-08,2.3351007473603047e-06,0.0003940813261968541,4.1862116297085654e-08,0.9996035048792024
1097,119,cot,3,0.05,tool,1,1.6156773719771447e-09,1.1422049435313835e-08,0.001690569883668206,8.233919038439783e-09,0.998309408844686
1098,120,cot,3,0.05,tool,1,3.343485256115837e-07,7.580231864717806e-05,0.00028638412025477634,2.053058351306419e-10,0.9996374790072666
1099,121,cot,3,0.05,tool,1,3.9767982273796606e-10,1.711820762842984e-08,0.06249541029092263,8.893656130950546e-08,0.9375044832566286
1100,122,cot,3,0.05,tool,1,1.2571177975731115e-10,1.776567500475579e-08,0.021445183347526906,4.0545299055245973e-07,0.9785543933080957
1101,123,cot,3,0.05,tool,1,4.835716188336101e-08,3.5590414317024755e-06,0.0019102181261709723,5.058456283533332e-09,0.9980861694167792
1102,124,cot,3,0.05,tool,1,1.106378950582983e-09,2.0891872356080124e-07,0.007515680830121736,1.61063726103612e-07,0.9924839480810496
1103,125,cot,3,0.05,tool,1,7.163472147792898e-10,4.648356798114723e-09,0.05403445549418605,9.138668021981893e-07,0.9459646252743077
1104,126,cot,3,0.05,tool,1,1.3564730600481419e-09,3.0026274787479256e-09,0.11802863984644782,6.6213200606122955e-06,0.881964734474391
1106,127,assistant,4,0.05,tool,1,1.6312665968667346e-11,1.0300990463223222e-09,0.9161560512992102,0.0026774928185143063,0.08116645483586366
1107,128,assistant,4,0.05,tool,1,5.145126552805971e-10,3.985126886637924e-08,0.8305974109834146,0.04808913455111819,0.12131341409968563
1108,129,assistant,4,0.05,tool,1,2.624032868847303e-10,2.505981047748444e-09,0.9727568062488839,0.016983342048120464,0.010259848934611349
1109,130,assistant,4,0.05,tool,1,4.572412565097046e-08,2.454456387684445e-07,0.04311360461814019,0.01735411292738505,0.9395319912847104
1110,131,assistant,4,0.05,tool,1,6.920661486274832e-09,1.909364847331618e-07,0.14796733510287102,0.21644929483269262,0.6355831722072902
1111,132,assistant,4,0.05,tool,1,6.963422398744098e-10,1.8765585836053767e-08,0.10570860627611452,0.6366030721178386,0.25768830214411875
1112,133,assistant,4,0.05,tool,1,2.466458871469183e-11,4.50229801979147e-09,0.25615057774716243,0.7385650753464728,0.005284342379402147
1113,134,assistant,4,0.05,tool,1,3.551142730361102e-09,6.223147852487028e-08,0.205104130366742,0.21018601705546164,0.5847097867951752
1114,135,assistant,4,0.05,tool,1,2.1504707523352434e-08,2.6363524528045105e-08,0.19838056366198917,0.17222268795414974,0.629396700515629
1115,136,assistant,4,0.05,tool,1,2.3545892327038077e-09,3.574614674449571e-08,0.10185216115847227,0.4200871373509577,0.47806066338983394
1116,137,assistant,4,0.05,tool,1,4.898192488698629e-10,9.265673009975751e-10,0.9663195619898596,0.01581042919086585,0.017870007402888046
1117,138,assistant,4,0.05,tool,1,2.9575811489026796e-09,1.1171028595295795e-08,0.741155705718483,0.03060788002920756,0.22823640012369972
1118,139,assistant,4,0.05,tool,1,1.2649406072508007e-08,4.757810205317656e-08,0.1207027472547628,0.011975349486857351,0.8673218430308717
1119,140,assistant,4,0.05,tool,1,1.316891478360428e-06,0.0019549237718942975,0.0008837491184904344,0.00019581159073472584,0.9969641986274023
1120,141,assistant,4,0.05,tool,1,3.5546318258364685e-09,1.3547850316793587e-06,0.027055258045989815,0.05003684814336968,0.9229065354709769
1121,142,assistant,4,0.05,tool,1,2.2898655317241233e-06,0.0018957025964084298,0.009054260866222652,8.618727718682065e-05,0.9889615593946504
1122,143,assistant,4,0.05,tool,1,3.394185793962582e-06,0.00023965520412596607,0.00800721987722955,0.011765299732939358,0.9799844309999111
1123,144,assistant,4,0.05,tool,1,3.922617038919667e-10,5.849909194490492e-08,0.08558740735107627,0.18850345042162567,0.7259090833359443
1124,145,assistant,4,0.05,tool,1,4.316413572224629e-06,7.04555389243938e-05,0.08790285437601206,0.25209138687253074,0.6599309867989606
1125,146,assistant,4,0.05,tool,1,1.3964504825859251e-08,1.650209321383578e-05,0.7010921342954349,0.0881807191551418,0.2107106304917045
1126,147,assistant,4,0.05,tool,1,1.0782441676300517e-05,0.0012631623296109724,0.09970452550298343,0.004477575161831892,0.8945439545638973
1127,148,assistant,4,0.05,tool,1,2.464588169293768e-06,0.0037306598349549575,0.0029624501595659856,5.097278956521451e-05,0.9932534526277444
1128,149,assistant,4,0.05,tool,1,0.00012460633915486351,0.27892453225361663,0.003024374700411131,0.0001244069905661605,0.7178020797162512
1129,150,assistant,4,0.05,tool,1,1.2659896475958955e-05,0.03025575795758621,0.006522735480788497,0.0005782661449767086,0.9626305805201727
1130,151,assistant,4,0.05,tool,1,2.5990421066678576e-06,0.0038730287665984485,0.05128786314493602,0.0003366878176845885,0.9444998212286744
1131,152,assistant,4,0.05,tool,1,7.21526851164691e-06,0.0016621397174782558,0.019956530349816277,0.00996478876843457,0.9684093258957592
1132,153,assistant,4,0.05,tool,1,3.728947342242563e-09,1.9765430757261486e-05,0.0009736227646585839,0.0004995571934583745,0.9985070508821785
1133,154,assistant,4,0.05,tool,1,1.9508813655208737e-08,5.7355195275924595e-06,0.00113416892251839,0.0020154983890315974,0.9968445776601088
1134,155,assistant,4,0.05,tool,1,9.123905455367433e-08,0.00024367767626353587,0.004069993484055148,1.8155044233572813e-05,0.9956680825563932
1135,156,assistant,4,0.05,tool,1,2.3744721836888043e-08,0.00015580058132882762,0.013206780298013237,0.0024691588534677465,0.9841682365224684
1136,157,assistant,4,0.05,tool,1,1.624194439673688e-08,4.4130735676937676e-05,0.0029009259930834522,1.5426576195902783e-05,0.9970395004530993
1137,158,assistant,4,0.05,tool,1,6.963188719854229e-06,0.0003992102215019017,0.027230246057448178,0.0001794878464549327,0.972184092685875
1138,159,assistant,4,0.05,tool,1,1.2773691556517542e-06,8.150462633405305e-05,0.06920107727155295,0.03356707458590006,0.8971490661470574
1139,160,assistant,4,0.05,tool,1,6.822688867012415e-05,0.29127633497587146,0.04403471915211831,0.0002659997202766544,0.6643547192630634
1140,161,assistant,4,0.05,tool,1,1.1514188012220658e-06,6.261258700282322e-05,0.011820335431509598,0.12671522595233042,0.861400674610356
1141,162,assistant,4,0.05,tool,1,5.457145444567794e-09,7.468861798676398e-08,0.12031989478935377,0.08622493851662726,0.7934550865482556
1142,163,assistant,4,0.05,tool,1,1.37451610183456e-07,5.618614231850923e-05,0.00983943004885915,0.0032936189696552457,0.986810627387557
1143,164,assistant,4,0.05,tool,1,6.194502260768891e-11,5.0417278607470935e-09,0.745791825276193,0.25029462048408563,0.003913549136048624
1144,165,assistant,4,0.05,tool,1,4.1346366153824485e-07,4.726414101184809e-05,0.06293284069064217,3.299351531005698e-05,0.9369864881893744
1145,166,assistant,4,0.05,tool,1,1.2926526621611894e-08,3.4265174300911454e-07,0.114366046528514,0.22852404158799922,0.6571095563052171
1146,167,assistant,4,0.05,tool,1,1.715306689703365e-05,0.0005103000585212243,0.08443228310994051,0.19073116877089447,0.7243090949937467
1147,168,assistant,4,0.05,tool,1,6.905832113319758e-08,8.170349007820419e-06,0.00664376589583995,0.05430129202161583,0.9390467026752154
1148,169,assistant,4,0.05,tool,1,1.6404340867234437e-07,1.3970949276066717e-05,0.005801442230161082,0.11709949645768983,0.8770849263194643
1149,170,assistant,4,0.05,tool,1,2.3884147226349412e-05,0.00030081325405424523,0.046159179822342314,0.005137230140543064,0.9483788926358341
1150,171,assistant,4,0.05,tool,1,8.93727596751402e-08,9.445091139798677e-08,0.015139960063142083,0.017819579009363803,0.9670402771038231
1151,172,assistant,4,0.05,tool,1,3.541671412821601e-06,1.1623210024921517e-05,0.013929011925314844,8.97808128387687e-05,0.9859660423804085
1152,173,assistant,4,0.05,tool,1,1.4968342114610992e-06,1.6179520095165066e-06,0.0029155502028415754,1.8182267077275826e-05,0.9970631527438601
1153,174,assistant,4,0.05,tool,1,1.3732025319777373e-06,6.834483982509545e-05,0.08253257307526171,0.08432044310634249,0.8330772657760388
1154,175,assistant,4,0.05,tool,1,3.8843060302302276e-05,0.0019198073048822906,0.0011863980285439458,0.0006029233143738771,0.9962520282918975
1155,176,assistant,4,0.05,tool,1,2.320195858981061e-07,6.599455229878022e-06,0.018377008138365455,0.001931966721906012,0.9796841936649129
1156,177,assistant,4,0.05,tool,1,3.3588573298318036e-06,1.4074243574935108e-06,0.03093030273228456,0.0026247759434380414,0.9664401550425901
1157,178,assistant,4,0.05,tool,1,5.206183998092868e-07,3.2272950222748e-05,0.038379068840911516,0.004708282152537835,0.9568798554379281
1158,179,assistant,4,0.05,tool,1,3.0682474386846923e-06,1.2004573459020872e-05,0.023953538358050162,0.5700666168456444,0.4059647719754077
1159,180,assistant,4,0.05,tool,1,1.7628571660372328e-06,1.561367120119551e-05,0.003346782677421497,0.004204170864399219,0.992431669929812
1160,181,assistant,4,0.05,tool,1,3.868168034456555e-06,5.0427497286877824e-05,0.003962813535556489,0.0010107468733274972,0.9949721439257947
1161,182,assistant,4,0.05,tool,1,3.5290004274995736e-06,0.00011641806372619809,0.014531235058849686,0.0006610160360262771,0.9846878018409704
1162,183,assistant,4,0.05,tool,1,9.86545960994789e-07,1.1369475103840634e-05,0.040118107290135624,0.002941282465919239,0.9569282542228803
1163,184,assistant,4,0.05,tool,1,2.4526966071876486e-06,7.604024080609063e-06,0.13413864243720441,0.12532734123782302,0.7405239596042847
1164,185,assistant,4,0.05,tool,1,6.822884299470821e-07,1.6160885723975508e-06,0.0068680565806425046,0.17331930131500783,0.8198103437273474
1165,186,assistant,4,0.05,tool,1,2.7154232512390453e-07,1.5007666243036443e-06,0.0004876910610721749,0.00025542646094719014,0.9992551101690312
1166,187,assistant,4,0.05,tool,1,1.815008533611739e-06,8.10993060825003e-06,0.0011585241952847527,3.978969661481059e-05,0.9987917611689585
1167,188,assistant,4,0.05,tool,1,5.371977400128397e-07,1.1272503365335328e-05,0.0056241234129206,0.001155115889417473,0.9932089509965567
1168,189,assistant,4,0.05,tool,1,3.748646548093947e-07,8.48011524286016e-06,0.008160691716710427,0.018057567869565964,0.973772885433826
1169,190,assistant,4,0.05,tool,1,2.0736815174645623e-06,9.133347209632358e-05,0.0728553590822071,0.26347456769615707,0.663576666068022
1170,191,assistant,4,0.05,tool,1,3.3331836881829738e-06,1.7418521589430062e-05,0.010415605108014533,0.05340523294072864,0.9361584102459792
1171,192,assistant,4,0.05,tool,1,1.2128176506309156e-06,1.2983901038780491e-05,0.015748707213125494,0.05153099576872004,0.932706100299465
1172,193,assistant,4,0.05,tool,1,1.3476475871006708e-07,1.224053843534543e-06,0.0007240789909847124,0.00015520580065460704,0.9991193563897584
1173,194,assistant,4,0.05,tool,1,1.691246297716839e-07,2.1665586034067228e-06,0.018783486504133563,0.45435548962618777,0.5268586881864454
1174,195,assistant,4,0.05,tool,1,2.1442439661748712e-07,9.469827732769317e-07,0.023468111561767917,0.6458885760254719,0.33064215100559047
1175,196,assistant,4,0.05,tool,1,3.50410326084865e-07,1.079186493924315e-06,0.0016808912316080046,0.0013369869351285446,0.9969806922364435
1176,197,assistant,4,0.05,tool,1,4.167241087610429e-06,0.00013814226350445196,0.005777481807138774,0.0005979008609334322,0.9934823078273358
1177,198,assistant,4,0.05,tool,1,1.5668382542793645e-07,4.096510021942156e-06,0.0001820609273583841,2.446636551591514e-06,0.9998112392422427
1178,199,assistant,4,0.05,tool,1,0.00011970971668227035,0.00026573495174429205,0.0008015469379848301,9.105784758036827e-07,0.9988120978151128
1179,200,assistant,4,0.05,tool,1,7.003454671625054e-08,1.4739233947198594e-06,0.0009721308600860751,0.0018328959951859074,0.9971934291867867
1180,201,assistant,4,0.05,tool,1,2.413296449885944e-07,2.5371568390489825e-06,0.003293276535340107,0.0019921132296235582,0.9947118317485523
1181,202,assistant,4,0.05,tool,1,2.878640631054837e-06,5.764853009235419e-06,0.0029588082224801713,7.366400885838156e-05,0.9969588842750212
1182,203,assistant,4,0.05,tool,1,1.2105799669960356e-06,1.8899927244272632e-05,0.01575291784396577,0.0014638534323803195,0.9827631182164427
1183,204,assistant,4,0.05,tool,1,2.449133695899424e-06,1.3590434955380781e-05,0.017330881444335925,0.015375550913891135,0.9672775280731216
1184,205,assistant,4,0.05,tool,1,2.5968305545730105e-06,8.014792036362422e-05,0.0543033164678277,0.1829708252729226,0.7626431135083315
1185,206,assistant,4,0.05,tool,1,2.647186839044732e-07,2.7098737808407224e-06,0.009706482827742913,0.004323995915375758,0.9859665466644165
1186,207,assistant,4,0.05,tool,1,0.00010211441933592307,5.9507402016829946e-05,0.04346460066354724,0.09772974185868703,0.858644035656413
1187,208,assistant,4,0.05,tool,1,4.031780990915361e-06,0.0002676503684477113,0.013947465906243475,0.023534687328854033,0.9622461646154638
1188,209,assistant,4,0.05,tool,1,2.1937808184970797e-05,0.0007219849239528167,0.24718881238250115,0.001763129906764309,0.7503041349785967
1189,210,assistant,4,0.05,tool,1,3.991914347679416e-05,0.00010255191642970732,0.07054075246463416,0.007361660057607551,0.9219551164178517
1190,211,assistant,4,0.05,tool,1,4.353810419752681e-05,3.069305457724892e-05,0.044305405117168725,0.01228783326303111,0.9433325304610253
1191,212,assistant,4,0.05,tool,1,2.0747103816489062e-08,9.84781046764623e-08,0.016537227786915222,0.8104364262634298,0.17302622672444642
1192,213,assistant,4,0.05,tool,1,1.7256265865015516e-09,7.059640705410062e-09,0.15925598685753803,0.8033546723500185,0.03738933200717613
1193,214,assistant,4,0.05,tool,1,6.516586822438184e-07,9.857285058752264e-06,0.0033399671495796747,0.0020060633708735226,0.9946434605358058
1194,215,assistant,4,0.05,tool,1,1.6262504283918247e-07,1.997211842012521e-07,0.008469834729746955,0.06445135864123852,0.9270784442827876
1195,216,assistant,4,0.05,tool,1,2.2807641518383344e-05,0.0002592943525388236,0.03003441025678826,0.003801067528699274,0.9658824202204552
1196,217,assistant,4,0.05,tool,1,3.1653522605046837e-06,0.0003277585102017547,0.0032912652822286947,0.011108015045529239,0.9852697958097798
1197,218,assistant,4,0.05,tool,1,7.819894294384848e-08,1.309095912947741e-05,0.001335440225270687,0.7407003855613127,0.2579510050553442
1198,219,assistant,4,0.05,tool,1,7.272722377456544e-08,9.406719635048907e-07,0.011528724814282293,0.6130163386361248,0.37545392315040577
1199,220,assistant,4,0.05,tool,1,4.2325466923684823e-07,1.1676971968266897e-05,0.004769193186222726,0.0063470532619639974,0.9888716533251758
1200,221,assistant,4,0.05,tool,1,8.6851894930256e-07,8.076362123096519e-05,0.0014016605691258791,7.778077516671819e-06,0.9985089292131772
1201,222,assistant,4,0.05,tool,1,6.335273100294594e-07,5.422045174850053e-05,0.013291120602437003,0.0011248019391981343,0.9855292234793064
1202,223,assistant,4,0.05,tool,1,3.414555737004364e-08,4.0580276431704005e-06,0.001763535873020431,0.0005059140310172016,0.9977264579227618
1203,224,assistant,4,0.05,tool,1,2.0155767220958122e-07,1.8275106105950887e-06,0.12250076115477111,0.6573853190349239,0.22011189074202214
1204,225,assistant,4,0.05,tool,1,5.734646037108966e-07,1.4728449519141732e-05,0.07613863142328642,0.003471904578929056,0.9203741620836617
1205,226,assistant,4,0.05,tool,1,6.038467187931921e-09,1.5727299492376047e-06,0.004099016708228126,0.002234839498863268,0.9936645650244923
1206,227,assistant,4,0.05,tool,1,7.049936917063975e-07,4.5777146006546165e-06,0.00013771745590159508,4.40008201078237e-06,0.9998525997537953
1207,228,assistant,4,0.05,tool,1,1.107041227115603e-06,4.183243423548705e-07,0.0016898911264644019,0.0010191557443761051,0.99728942776359
1208,229,assistant,4,0.05,tool,1,1.1564989296544294e-07,1.5467721393208597e-07,0.016716503970888686,0.053585132176182305,0.9296980935258221
1209,230,assistant,4,0.05,tool,1,3.2091565164116625e-05,2.074166368914368e-05,0.005506534820284733,0.0014293573287420007,0.99301127462212
1210,231,assistant,4,0.05,tool,1,5.970163178480305e-07,5.381243419639246e-06,0.00043120814176312347,2.2555054718810927e-05,0.9995402585437806
1211,232,assistant,4,0.05,tool,1,2.336038892202216e-05,9.111298546703094e-05,0.007517435389850986,0.01684619743496765,0.9755218938007924
1212,233,assistant,4,0.05,tool,1,3.204580747537937e-07,4.094206984096801e-06,0.009322648286429815,0.03512458276348076,0.9555483542850305
1213,234,assistant,4,0.05,tool,1,1.7821211123219566e-08,5.475970335566771e-07,0.0016352362608026108,0.005145239700671583,0.9932189586202812
1214,235,assistant,4,0.05,tool,1,2.3374049023473094e-07,5.870991355106922e-05,0.003557726756658392,0.0001336292123985388,0.9962497003769016
1215,236,assistant,4,0.05,tool,1,2.921363318311801e-07,5.452282743040185e-06,0.0005346203531392168,0.0017665370756577267,0.9976930981521283
1216,237,assistant,4,0.05,tool,1,2.50038471200143e-08,8.567980903093779e-08,0.005481696894271485,0.14402268455101602,0.8504955078710564
1217,238,assistant,4,0.05,tool,1,1.9148763307058118e-06,8.592199747443553e-05,0.0015686670033425744,0.0015487226640805854,0.9967947734587718
1218,239,assistant,4,0.05,tool,1,4.4802754649817905e-07,1.3849545846456385e-06,0.018253658536085626,0.6546654560961568,0.3270790523856264
