sample_ix,target_role,prob,prob_unrounded,prompt_ix,prompt_key,base_message_ix,base_message_type,token_in_prompt_ix,token,token_ix,layer_ix,role_space,seg_ix,token_in_seg_ix,original_token_in_prompt_ix
1895,cot,0.99755174,0.99755174,2,proper_tags,0.0,system,57, for,1152,12,suca,1,54,57
1896,cot,0.7350906,0.7350907,2,proper_tags,0.0,system,58, every,1153,12,suca,1,55,58
1897,cot,0.99876165,0.99876165,2,proper_tags,0.0,system,59, message,1154,12,suca,1,56,59
1898,cot,0.9994332,0.9994332,2,proper_tags,0.0,system,60,.,1155,12,suca,1,57,60
1903,cot,9.42e-06,9.420069e-06,2,proper_tags,1.0,user,65,Hi,1160,12,suca,2,1,65
1904,cot,9.9e-07,9.946709e-07,2,proper_tags,1.0,user,66,!,1161,12,suca,2,2,66
1905,cot,0.0002986,0.00029859503,2,proper_tags,1.0,user,67, I'm,1162,12,suca,2,3,67
1906,cot,1.102e-05,1.1015541e-05,2,proper_tags,1.0,user,68, learning,1163,12,suca,2,4,68
1907,cot,9.4e-07,9.354154e-07,2,proper_tags,1.0,user,69, how,1164,12,suca,2,5,69
1908,cot,0.00391181,0.0039118095,2,proper_tags,1.0,user,70, to,1165,12,suca,2,6,70
1909,cot,2.06e-05,2.0602563e-05,2,proper_tags,1.0,user,71, garden,1166,12,suca,2,7,71
1910,cot,5e-08,5.3264436e-08,2,proper_tags,1.0,user,72, and,1167,12,suca,2,8,72
1911,cot,8.653e-05,8.652641e-05,2,proper_tags,1.0,user,73, grow,1168,12,suca,2,9,73
1912,cot,0.0001259,0.00012589897,2,proper_tags,1.0,user,74, plants,1169,12,suca,2,10,74
1913,cot,2.074e-05,2.0739491e-05,2,proper_tags,1.0,user,75,.,1170,12,suca,2,11,75
1914,cot,0.00616901,0.0061690095,2,proper_tags,1.0,user,76, In,1171,12,suca,2,12,76
1915,cot,0.00030041,0.000300406,2,proper_tags,1.0,user,77, a,1172,12,suca,2,13,77
1916,cot,1.53e-05,1.530007e-05,2,proper_tags,1.0,user,78, few,1173,12,suca,2,14,78
1917,cot,0.00071283,0.00071282935,2,proper_tags,1.0,user,79, sentences,1174,12,suca,2,15,79
1918,cot,0.0042677,0.0042677,2,proper_tags,1.0,user,80,",",1175,12,suca,2,16,80
1919,cot,0.0832524,0.0832524,2,proper_tags,1.0,user,81, can,1176,12,suca,2,17,81
1920,cot,0.19907008,0.19907008,2,proper_tags,1.0,user,82, you,1177,12,suca,2,18,82
1921,cot,0.0120142,0.012014194,2,proper_tags,1.0,user,83, please,1178,12,suca,2,19,83
1922,cot,0.00099351,0.0009935062,2,proper_tags,1.0,user,84, tell,1179,12,suca,2,20,84
1923,cot,0.00353869,0.0035386935,2,proper_tags,1.0,user,85, me,1180,12,suca,2,21,85
1924,cot,0.01341298,0.013412978,2,proper_tags,1.0,user,86, how,1181,12,suca,2,22,86
1925,cot,0.06977222,0.06977222,2,proper_tags,1.0,user,87, to,1182,12,suca,2,23,87
1926,cot,0.00285732,0.0028573195,2,proper_tags,1.0,user,88, grow,1183,12,suca,2,24,88
1927,cot,1.55e-05,1.5501453e-05,2,proper_tags,1.0,user,89, tomatoes,1184,12,suca,2,25,89
1928,cot,0.00864346,0.00864346,2,proper_tags,1.0,user,90,?,1185,12,suca,2,26,90
1929,cot,0.15850808,0.15850808,2,proper_tags,1.0,user,91, How,1186,12,suca,2,27,91
1930,cot,0.00380538,0.0038053826,2,proper_tags,1.0,user,92, much,1187,12,suca,2,28,92
1931,cot,0.00051409,0.00051408657,2,proper_tags,1.0,user,93, water,1188,12,suca,2,29,93
1932,cot,0.00347055,0.0034705496,2,proper_tags,1.0,user,94, and,1189,12,suca,2,30,94
1933,cot,0.00019476,0.00019476021,2,proper_tags,1.0,user,95, light,1190,12,suca,2,31,95
1934,cot,6.896e-05,6.896353e-05,2,proper_tags,1.0,user,96, does,1191,12,suca,2,32,96
1935,cot,0.00253844,0.0025384396,2,proper_tags,1.0,user,97, it,1192,12,suca,2,33,97
1936,cot,0.00039752,0.00039751845,2,proper_tags,1.0,user,98, need,1193,12,suca,2,34,98
1937,cot,0.00203993,0.0020399326,2,proper_tags,1.0,user,99,?,1194,12,suca,2,35,99
1938,cot,0.00114375,0.0011437524,2,proper_tags,1.0,user,100, What,1195,12,suca,2,36,100
1939,cot,0.00015716,0.0001571551,2,proper_tags,1.0,user,101, kind,1196,12,suca,2,37,101
1940,cot,5.626e-05,5.62645e-05,2,proper_tags,1.0,user,102, of,1197,12,suca,2,38,102
1941,cot,3.105e-05,3.105284e-05,2,proper_tags,1.0,user,103, fertilizer,1198,12,suca,2,39,103
1942,cot,0.0001709,0.00017089985,2,proper_tags,1.0,user,104,?,1199,12,suca,2,40,104
1943,cot,0.00075839,0.0007583909,2,proper_tags,1.0,user,105, Any,1200,12,suca,2,41,105
1944,cot,0.00126415,0.0012641501,2,proper_tags,1.0,user,106, other,1201,12,suca,2,42,106
1945,cot,0.0002163,0.0002163018,2,proper_tags,1.0,user,107, important,1202,12,suca,2,43,107
1946,cot,0.00083794,0.00083793636,2,proper_tags,1.0,user,108, tips,1203,12,suca,2,44,108
1947,cot,0.09076941,0.09076941,2,proper_tags,1.0,user,109,?,1204,12,suca,2,45,109
1954,cot,0.99063486,0.99063486,2,proper_tags,2.0,cot,116,The,1211,12,suca,3,1,116
1955,cot,0.9995108,0.99951077,2,proper_tags,2.0,cot,117, user,1212,12,suca,3,2,117
1956,cot,0.9998062,0.9998062,2,proper_tags,2.0,cot,118, wants,1213,12,suca,3,3,118
1957,cot,0.99482673,0.99482673,2,proper_tags,2.0,cot,119, a,1214,12,suca,3,4,119
1958,cot,0.99478453,0.99478453,2,proper_tags,2.0,cot,120, concise,1215,12,suca,3,5,120
1959,cot,0.9996269,0.9996269,2,proper_tags,2.0,cot,121, yet,1216,12,suca,3,6,121
1960,cot,0.9984623,0.9984623,2,proper_tags,2.0,cot,122, informative,1217,12,suca,3,7,122
1961,cot,0.99270326,0.9927033,2,proper_tags,2.0,cot,123, answer,1218,12,suca,3,8,123
1962,cot,0.9960824,0.9960824,2,proper_tags,2.0,cot,124,:,1219,12,suca,3,9,124
1963,cot,0.9990164,0.9990164,2,proper_tags,2.0,cot,125, how,1220,12,suca,3,10,125
1964,cot,0.9073294,0.9073293,2,proper_tags,2.0,cot,126, to,1221,12,suca,3,11,126
1965,cot,0.9609398,0.9609398,2,proper_tags,2.0,cot,127, grow,1222,12,suca,3,12,127
1966,cot,0.5124698,0.5124698,2,proper_tags,2.0,cot,128, tomatoes,1223,12,suca,3,13,128
1967,cot,0.9967944,0.9967944,2,proper_tags,2.0,cot,129,",",1224,12,suca,3,14,129
1968,cot,0.7354668,0.7354668,2,proper_tags,2.0,cot,130, watering,1225,12,suca,3,15,130
1969,cot,0.98885334,0.98885334,2,proper_tags,2.0,cot,131,",",1226,12,suca,3,16,131
1970,cot,0.13610119,0.13610119,2,proper_tags,2.0,cot,132, light,1227,12,suca,3,17,132
1971,cot,0.98823047,0.98823047,2,proper_tags,2.0,cot,133,",",1228,12,suca,3,18,133
1972,cot,0.5395156,0.5395156,2,proper_tags,2.0,cot,134, fertilizer,1229,12,suca,3,19,134
1973,cot,0.99412054,0.99412054,2,proper_tags,2.0,cot,135,",",1230,12,suca,3,20,135
1974,cot,0.98892176,0.98892176,2,proper_tags,2.0,cot,136, and,1231,12,suca,3,21,136
1975,cot,0.9403491,0.9403491,2,proper_tags,2.0,cot,137, other,1232,12,suca,3,22,137
1976,cot,0.90855974,0.9085598,2,proper_tags,2.0,cot,138, tips,1233,12,suca,3,23,138
1977,cot,0.999536,0.99953604,2,proper_tags,2.0,cot,139,.,1234,12,suca,3,24,139
1978,cot,0.9882273,0.9882273,2,proper_tags,2.0,cot,140, It's,1235,12,suca,3,25,140
1979,cot,0.999966,0.999966,2,proper_tags,2.0,cot,141, for,1236,12,suca,3,26,141
1980,cot,0.9999292,0.9999292,2,proper_tags,2.0,cot,142, a,1237,12,suca,3,27,142
1981,cot,0.9958404,0.9958404,2,proper_tags,2.0,cot,143, beginner,1238,12,suca,3,28,143
1982,cot,0.99987406,0.9998741,2,proper_tags,2.0,cot,144,.,1239,12,suca,3,29,144
1983,cot,0.99951136,0.99951136,2,proper_tags,2.0,cot,145, Must,1240,12,suca,3,30,145
1984,cot,0.9995164,0.99951637,2,proper_tags,2.0,cot,146, keep,1241,12,suca,3,31,146
1985,cot,0.9989612,0.9989612,2,proper_tags,2.0,cot,147, it,1242,12,suca,3,32,147
1986,cot,0.99919826,0.99919826,2,proper_tags,2.0,cot,148, a,1243,12,suca,3,33,148
1987,cot,0.99851066,0.99851066,2,proper_tags,2.0,cot,149, few,1244,12,suca,3,34,149
1988,cot,0.88218147,0.88218147,2,proper_tags,2.0,cot,150, sentences,1245,12,suca,3,35,150
1989,cot,0.9994348,0.99943477,2,proper_tags,2.0,cot,151,",",1246,12,suca,3,36,151
1990,cot,0.99745715,0.9974571,2,proper_tags,2.0,cot,152, maybe,1247,12,suca,3,37,152
1991,cot,0.9430601,0.9430601,2,proper_tags,2.0,cot,153, bullet,1248,12,suca,3,38,153
1992,cot,0.99615866,0.99615866,2,proper_tags,2.0,cot,154, points,1249,12,suca,3,39,154
1993,cot,0.9986644,0.9986644,2,proper_tags,2.0,cot,155,.,1250,12,suca,3,40,155
1994,cot,0.983372,0.98337203,2,proper_tags,2.0,cot,156, Let's,1251,12,suca,3,41,156
1995,cot,0.9773357,0.9773357,2,proper_tags,2.0,cot,157, produce,1252,12,suca,3,42,157
1996,cot,0.93126017,0.93126017,2,proper_tags,2.0,cot,158, a,1253,12,suca,3,43,158
1997,cot,0.8486438,0.8486437,2,proper_tags,2.0,cot,159, short,1254,12,suca,3,44,159
1998,cot,0.50704074,0.50704074,2,proper_tags,2.0,cot,160, paragraph,1255,12,suca,3,45,160
1999,cot,0.8880905,0.8880905,2,proper_tags,2.0,cot,161, with,1256,12,suca,3,46,161
2000,cot,0.9504497,0.95044965,2,proper_tags,2.0,cot,162, key,1257,12,suca,3,47,162
2001,cot,0.85682535,0.85682535,2,proper_tags,2.0,cot,163, points,1258,12,suca,3,48,163
2002,cot,0.82544255,0.82544255,2,proper_tags,2.0,cot,164,.,1259,12,suca,3,49,164
2003,cot,0.9931062,0.9931062,2,proper_tags,2.0,cot,165, Use,1260,12,suca,3,50,165
2004,cot,0.97843415,0.97843415,2,proper_tags,2.0,cot,166, friendly,1261,12,suca,3,51,166
2005,cot,0.9690693,0.9690693,2,proper_tags,2.0,cot,167, tone,1262,12,suca,3,52,167
2006,cot,0.9842802,0.9842802,2,proper_tags,2.0,cot,168, and,1263,12,suca,3,53,168
2007,cot,0.959321,0.959321,2,proper_tags,2.0,cot,169, mention,1264,12,suca,3,54,169
2008,cot,0.99946934,0.99946934,2,proper_tags,2.0,cot,170, growing,1265,12,suca,3,55,170
2009,cot,0.95832217,0.95832217,2,proper_tags,2.0,cot,171, in,1266,12,suca,3,56,171
2010,cot,0.86166704,0.86166704,2,proper_tags,2.0,cot,172, containers,1267,12,suca,3,57,172
2011,cot,0.9677175,0.9677175,2,proper_tags,2.0,cot,173, or,1268,12,suca,3,58,173
2012,cot,0.93468386,0.93468386,2,proper_tags,2.0,cot,174, garden,1269,12,suca,3,59,174
2013,cot,0.9206705,0.92067045,2,proper_tags,2.0,cot,175, beds,1270,12,suca,3,60,175
2014,cot,0.9733778,0.9733778,2,proper_tags,2.0,cot,176,.,1271,12,suca,3,61,176
2015,cot,0.9431015,0.9431015,2,proper_tags,2.0,cot,177, Provide,1272,12,suca,3,62,177
2016,cot,0.6109656,0.6109656,2,proper_tags,2.0,cot,178, water,1273,12,suca,3,63,178
2017,cot,0.39900103,0.39900103,2,proper_tags,2.0,cot,179, amounts,1274,12,suca,3,64,179
2018,cot,0.6243946,0.6243946,2,proper_tags,2.0,cot,180,",",1275,12,suca,3,65,180
2019,cot,0.6341183,0.6341183,2,proper_tags,2.0,cot,181, sunlight,1276,12,suca,3,66,181
2020,cot,0.94591,0.94591,2,proper_tags,2.0,cot,182,",",1277,12,suca,3,67,182
2021,cot,0.05884002,0.05884002,2,proper_tags,2.0,cot,183, fertilizer,1278,12,suca,3,68,183
2022,cot,0.13608032,0.13608032,2,proper_tags,2.0,cot,184, type,1279,12,suca,3,69,184
2023,cot,0.9813131,0.9813131,2,proper_tags,2.0,cot,185,",",1280,12,suca,3,70,185
2024,cot,0.7954723,0.7954723,2,proper_tags,2.0,cot,186, p,1281,12,suca,3,71,186
2025,cot,0.6522415,0.6522415,2,proper_tags,2.0,cot,187,H,1282,12,suca,3,72,187
2026,cot,0.9068878,0.9068878,2,proper_tags,2.0,cot,188,",",1283,12,suca,3,73,188
2027,cot,0.72523975,0.72523975,2,proper_tags,2.0,cot,189, mulch,1284,12,suca,3,74,189
2028,cot,0.9835746,0.9835746,2,proper_tags,2.0,cot,190,",",1285,12,suca,3,75,190
2029,cot,0.9601208,0.9601208,2,proper_tags,2.0,cot,191, staking,1286,12,suca,3,76,191
2030,cot,0.9714139,0.9714139,2,proper_tags,2.0,cot,192,.,1287,12,suca,3,77,192
2031,cot,0.7176721,0.71767205,2,proper_tags,2.0,cot,193, Give,1288,12,suca,3,78,193
2032,cot,0.98856413,0.98856413,2,proper_tags,2.0,cot,194, a,1289,12,suca,3,79,194
2033,cot,0.79646057,0.79646057,2,proper_tags,2.0,cot,195, concise,1290,12,suca,3,80,195
2034,cot,0.7463138,0.7463138,2,proper_tags,2.0,cot,196, final,1291,12,suca,3,81,196
2035,cot,0.558798,0.558798,2,proper_tags,2.0,cot,197, answer,1292,12,suca,3,82,197
2036,cot,0.73345715,0.7334571,2,proper_tags,2.0,cot,198,.,1293,12,suca,3,83,198
2043,cot,0.00382324,0.0038232408,2,proper_tags,3.0,assistant,205,Here,1300,12,suca,4,1,205
2044,cot,0.00038256,0.00038255606,2,proper_tags,3.0,assistant,206,’s,1301,12,suca,4,2,206
2045,cot,0.00094807,0.00094806834,2,proper_tags,3.0,assistant,207, a,1302,12,suca,4,3,207
2046,cot,0.00011386,0.00011386292,2,proper_tags,3.0,assistant,208, quick,1303,12,suca,4,4,208
2047,cot,5.161e-05,5.1611838e-05,2,proper_tags,3.0,assistant,209,",",1304,12,suca,4,5,209
2048,cot,9.25e-06,9.2487835e-06,2,proper_tags,3.0,assistant,210, beginner,1305,12,suca,4,6,210
2049,cot,2.304e-05,2.3043796e-05,2,proper_tags,3.0,assistant,211,‑,1306,12,suca,4,7,211
2050,cot,0.00012596,0.00012596234,2,proper_tags,3.0,assistant,212,friendly,1307,12,suca,4,8,212
2051,cot,3.335e-05,3.3347907e-05,2,proper_tags,3.0,assistant,213, cheat,1308,12,suca,4,9,213
2052,cot,5.59e-06,5.589005e-06,2,proper_tags,3.0,assistant,214, sheet,1309,12,suca,4,10,214
2053,cot,0.0047616,0.0047616046,2,proper_tags,3.0,assistant,215,":

",1310,12,suca,4,11,215
2054,cot,0.00261266,0.0026126613,2,proper_tags,3.0,assistant,216,-,1311,12,suca,4,12,216
2055,cot,0.0013106,0.0013106038,2,proper_tags,3.0,assistant,217, **,1312,12,suca,4,13,217
2056,cot,0.00027371,0.00027370822,2,proper_tags,3.0,assistant,218,Light,1313,12,suca,4,14,218
2057,cot,4.67e-05,4.670414e-05,2,proper_tags,3.0,assistant,219,:**,1314,12,suca,4,15,219
2058,cot,0.02060373,0.02060373,2,proper_tags,3.0,assistant,220, ,1315,12,suca,4,16,220
2059,cot,0.00039488,0.00039487524,2,proper_tags,3.0,assistant,221,6,1316,12,suca,4,17,221
2060,cot,0.00023579,0.000235788,2,proper_tags,3.0,assistant,222,–,1317,12,suca,4,18,222
2061,cot,7.042e-05,7.04188e-05,2,proper_tags,3.0,assistant,223,8,1318,12,suca,4,19,223
2062,cot,0.00199514,0.001995136,2,proper_tags,3.0,assistant,224, ,1319,12,suca,4,20,224
2063,cot,0.00522544,0.005225436,2,proper_tags,3.0,assistant,225,h,1320,12,suca,4,21,225
2064,cot,0.00860629,0.0086062895,2,proper_tags,3.0,assistant,226, of,1321,12,suca,4,22,226
2065,cot,0.00274588,0.002745878,2,proper_tags,3.0,assistant,227, direct,1322,12,suca,4,23,227
2066,cot,0.00418686,0.0041868617,2,proper_tags,3.0,assistant,228, sunlight,1323,12,suca,4,24,228
2067,cot,0.05509337,0.05509337,2,proper_tags,3.0,assistant,229, each,1324,12,suca,4,25,229
2068,cot,0.00084933,0.00084933446,2,proper_tags,3.0,assistant,230, day,1325,12,suca,4,26,230
2069,cot,0.00026048,0.00026048068,2,proper_tags,3.0,assistant,231, (,1326,12,suca,4,27,231
2070,cot,0.00010001,0.00010001373,2,proper_tags,3.0,assistant,232,tom,1327,12,suca,4,28,232
2071,cot,0.0510527,0.0510527,2,proper_tags,3.0,assistant,233,atoes,1328,12,suca,4,29,233
2072,cot,0.00103445,0.0010344457,2,proper_tags,3.0,assistant,234, are,1329,12,suca,4,30,234
2073,cot,0.12742022,0.12742022,2,proper_tags,3.0,assistant,235, “,1330,12,suca,4,31,235
2074,cot,0.0947779,0.0947779,2,proper_tags,3.0,assistant,236,full,1331,12,suca,4,32,236
2075,cot,0.00176262,0.0017626176,2,proper_tags,3.0,assistant,237,‑,1332,12,suca,4,33,237
2076,cot,0.08174891,0.08174891,2,proper_tags,3.0,assistant,238,sun,1333,12,suca,4,34,238
2077,cot,1.36e-05,1.3601479e-05,2,proper_tags,3.0,assistant,239,”,1334,12,suca,4,35,239
2078,cot,0.00013117,0.00013116706,2,proper_tags,3.0,assistant,240, plants,1335,12,suca,4,36,240
2079,cot,0.00034194,0.0003419421,2,proper_tags,3.0,assistant,241,).,1336,12,suca,4,37,241
2080,cot,0.00016811,0.0001681051,2,proper_tags,3.0,assistant,242,"  
",1337,12,suca,4,38,242
2081,cot,0.4509245,0.4509245,2,proper_tags,3.0,assistant,243,-,1338,12,suca,4,39,243
2082,cot,0.00014785,0.00014784664,2,proper_tags,3.0,assistant,244, **,1339,12,suca,4,40,244
2083,cot,9.916e-05,9.915591e-05,2,proper_tags,3.0,assistant,245,Water,1340,12,suca,4,41,245
2084,cot,9.98e-06,9.984228e-06,2,proper_tags,3.0,assistant,246,:**,1341,12,suca,4,42,246
2085,cot,4.99e-06,4.9850623e-06,2,proper_tags,3.0,assistant,247, Aim,1342,12,suca,4,43,247
2086,cot,0.00307994,0.003079942,2,proper_tags,3.0,assistant,248, for,1343,12,suca,4,44,248
2087,cot,0.00019936,0.00019935811,2,proper_tags,3.0,assistant,249, about,1344,12,suca,4,45,249
2088,cot,0.05967774,0.059677735,2,proper_tags,3.0,assistant,250, ,1345,12,suca,4,46,250
2089,cot,0.05697655,0.05697655,2,proper_tags,3.0,assistant,251,1,1346,12,suca,4,47,251
2090,cot,1.333e-05,1.33313215e-05,2,proper_tags,3.0,assistant,252, ,1347,12,suca,4,48,252
2091,cot,0.00155608,0.001556082,2,proper_tags,3.0,assistant,253,in,1348,12,suca,4,49,253
2092,cot,0.00097234,0.0009723351,2,proper_tags,3.0,assistant,254, (,1349,12,suca,4,50,254
2093,cot,0.0073963,0.007396295,2,proper_tags,3.0,assistant,255,25,1350,12,suca,4,51,255
2094,cot,0.00090605,0.0009060458,2,proper_tags,3.0,assistant,256, ,1351,12,suca,4,52,256
2095,cot,3.287e-05,3.2872613e-05,2,proper_tags,3.0,assistant,257,mm,1352,12,suca,4,53,257
2096,cot,0.00025198,0.00025198472,2,proper_tags,3.0,assistant,258,),1353,12,suca,4,54,258
2097,cot,0.00273065,0.0027306478,2,proper_tags,3.0,assistant,259, of,1354,12,suca,4,55,259
2098,cot,0.00995263,0.009952628,2,proper_tags,3.0,assistant,260, water,1355,12,suca,4,56,260
2099,cot,0.00414642,0.0041464185,2,proper_tags,3.0,assistant,261, per,1356,12,suca,4,57,261
2100,cot,0.0003069,0.00030690248,2,proper_tags,3.0,assistant,262, week,1357,12,suca,4,58,262
2101,cot,4.44e-06,4.4351405e-06,2,proper_tags,3.0,assistant,263,",",1358,12,suca,4,59,263
2102,cot,0.00032282,0.00032282047,2,proper_tags,3.0,assistant,264, keeping,1359,12,suca,4,60,264
2103,cot,0.00594056,0.0059405575,2,proper_tags,3.0,assistant,265, the,1360,12,suca,4,61,265
2104,cot,0.00077928,0.00077928154,2,proper_tags,3.0,assistant,266, soil,1361,12,suca,4,62,266
2105,cot,0.00018949,0.00018949411,2,proper_tags,3.0,assistant,267, consistently,1362,12,suca,4,63,267
2106,cot,4.62e-05,4.619817e-05,2,proper_tags,3.0,assistant,268, moist,1363,12,suca,4,64,268
2107,cot,4.566e-05,4.565515e-05,2,proper_tags,3.0,assistant,269, but,1364,12,suca,4,65,269
2108,cot,8.768e-05,8.767807e-05,2,proper_tags,3.0,assistant,270, not,1365,12,suca,4,66,270
2109,cot,0.00080289,0.0008028916,2,proper_tags,3.0,assistant,271, sog,1366,12,suca,4,67,271
2110,cot,2.08e-06,2.07981e-06,2,proper_tags,3.0,assistant,272,gy,1367,12,suca,4,68,272
2111,cot,2.37e-06,2.3676746e-06,2,proper_tags,3.0,assistant,273,.,1368,12,suca,4,69,273
2112,cot,0.00049146,0.0004914635,2,proper_tags,3.0,assistant,274, With,1369,12,suca,4,70,274
2113,cot,0.00210767,0.0021076733,2,proper_tags,3.0,assistant,275, heat,1370,12,suca,4,71,275
2114,cot,0.00600036,0.0060003567,2,proper_tags,3.0,assistant,276,",",1371,12,suca,4,72,276
2115,cot,0.10206953,0.102069534,2,proper_tags,3.0,assistant,277, you,1372,12,suca,4,73,277
2116,cot,0.00013377,0.00013376979,2,proper_tags,3.0,assistant,278,’ll,1373,12,suca,4,74,278
2117,cot,0.00034859,0.0003485879,2,proper_tags,3.0,assistant,279, need,1374,12,suca,4,75,279
2118,cot,0.00645603,0.006456029,2,proper_tags,3.0,assistant,280, to,1375,12,suca,4,76,280
2119,cot,0.00316976,0.0031697615,2,proper_tags,3.0,assistant,281, water,1376,12,suca,4,77,281
2120,cot,6.85e-05,6.850448e-05,2,proper_tags,3.0,assistant,282, more,1377,12,suca,4,78,282
2121,cot,4.683e-05,4.683317e-05,2,proper_tags,3.0,assistant,283, often,1378,12,suca,4,79,283
2122,cot,0.00027862,0.00027862404,2,proper_tags,3.0,assistant,284, (,1379,12,suca,4,80,284
2123,cot,0.0001117,0.00011169583,2,proper_tags,3.0,assistant,285,daily,1380,12,suca,4,81,285
2124,cot,0.00014613,0.00014612726,2,proper_tags,3.0,assistant,286, or,1381,12,suca,4,82,286
2125,cot,0.02356096,0.023560958,2,proper_tags,3.0,assistant,287, every,1382,12,suca,4,83,287
2126,cot,0.00147419,0.0014741933,2,proper_tags,3.0,assistant,288, other,1383,12,suca,4,84,288
2127,cot,0.00021004,0.00021003616,2,proper_tags,3.0,assistant,289, day,1384,12,suca,4,85,289
2128,cot,1.2e-06,1.2028203e-06,2,proper_tags,3.0,assistant,290,).,1385,12,suca,4,86,290
2129,cot,4.25e-06,4.2548613e-06,2,proper_tags,3.0,assistant,291,"  
",1386,12,suca,4,87,291
2130,cot,0.00712219,0.0071221897,2,proper_tags,3.0,assistant,292,-,1387,12,suca,4,88,292
2131,cot,2.773e-05,2.773345e-05,2,proper_tags,3.0,assistant,293, **,1388,12,suca,4,89,293
2132,cot,0.00832324,0.008323238,2,proper_tags,3.0,assistant,294,F,1389,12,suca,4,90,294
2133,cot,0.000134,0.0001339994,2,proper_tags,3.0,assistant,295,ertil,1390,12,suca,4,91,295
2134,cot,2.4e-07,2.4308358e-07,2,proper_tags,3.0,assistant,296,izer,1391,12,suca,4,92,296
2135,cot,2.09e-06,2.0878701e-06,2,proper_tags,3.0,assistant,297,:**,1392,12,suca,4,93,297
2136,cot,0.00025787,0.00025786815,2,proper_tags,3.0,assistant,298, Use,1393,12,suca,4,94,298
2137,cot,0.03888387,0.038883872,2,proper_tags,3.0,assistant,299, a,1394,12,suca,4,95,299
2138,cot,0.00368929,0.0036892944,2,proper_tags,3.0,assistant,300, balanced,1395,12,suca,4,96,300
2139,cot,0.00125126,0.001251261,2,proper_tags,3.0,assistant,301, (,1396,12,suca,4,97,301
2140,cot,6.68e-06,6.677212e-06,2,proper_tags,3.0,assistant,302,e,1397,12,suca,4,98,302
2141,cot,0.00642688,0.006426884,2,proper_tags,3.0,assistant,303,.g,1398,12,suca,4,99,303
2142,cot,0.00051955,0.0005195454,2,proper_tags,3.0,assistant,304,".,",1399,12,suca,4,100,304
2143,cot,0.01740666,0.017406661,2,proper_tags,3.0,assistant,305, ,1400,12,suca,4,101,305
2144,cot,0.00115153,0.0011515255,2,proper_tags,3.0,assistant,306,10,1401,12,suca,4,102,306
2145,cot,0.00012028,0.00012028458,2,proper_tags,3.0,assistant,307,‑,1402,12,suca,4,103,307
2146,cot,0.00103957,0.0010395667,2,proper_tags,3.0,assistant,308,10,1403,12,suca,4,104,308
2147,cot,0.00690389,0.006903894,2,proper_tags,3.0,assistant,309,‑,1404,12,suca,4,105,309
2148,cot,4.303e-05,4.30327e-05,2,proper_tags,3.0,assistant,310,10,1405,12,suca,4,106,310
